,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects
24158,PG31782,"The Poniard's Hilt; Or, Karadeucq and Ronan. A Tale of Bagauders and Vagres","Sue, Eugène",1804.0,1857.0,['en'],130,{'France -- History -- To 987 -- Fiction'}
60491,PG6448,Mysteries of Paris — Volume 03,"Sue, Eugène",1804.0,1857.0,['en'],96,{'Paris (France) -- Fiction'}
43584,PG49267,A Watch-dog of the North Sea: A Naval Story of the Great War,"Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],147,"{'World War, 1914-1918 -- Naval operations -- Juvenile fiction'}"
36275,PG42689,The Young Cavalier: A Story of the Civil Wars,"Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],100,"{'Great Britain -- History -- Civil War, 1642-1649 -- Juvenile fiction', 'Adventure stories'}"
52766,PG57533,"Three short stories from ""The Captain"" volume XXVII: How Dymock Came to Derry; Jack Devereux's Scoop; The Powder Hulk","Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],134,"{'Short stories', 'Adventure stories'}"
46394,PG51796,The Secret Battleplane,"Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],87,"{'World War, 1914-1918 -- Juvenile fiction', 'Airplanes -- Juvenile fiction'}"
47324,PG52632,The Third Officer: A Present-day Pirate Story,"Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],165,"{'Pirates -- Juvenile fiction', 'Sea stories'}"
41893,PG47745,A Sub and a Submarine: The Story of H.M. Submarine R19 in the Great War,"Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],103,"{'World War, 1914-1918 -- Naval operations -- Submarine -- Juvenile fiction'}"
32721,PG39490,A Lad of Grit: A Story of Adventure on Land and Sea in Restoration Times,"Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],156,"{'Great Britain -- History -- Restoration, 1660-1688 -- Juvenile fiction', 'Adventure stories'}"
47000,PG52340,"The Salving of the ""Fusi Yama"": A Post-War Story of the Sea","Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],89,"{'Sea stories', 'Warships -- Salvaging -- Juvenile fiction', 'Treasure troves -- Juvenile fiction'}"
18453,PG26642,Wilmshurst of the Frontier Force,"Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],114,"{'German East Africa -- Juvenile fiction', 'World War, 1914-1918 -- Africa -- Juvenile fiction'}"
38994,PG45135,"The Thick of the Fray at Zeebrugge, April 1918","Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],92,"{'Zeebrugge-Ostend Raids, 1918 -- Juvenile fiction', 'World War, 1914-1918 -- Juvenile fiction'}"
30679,PG37652,The Nameless Island: A Story of Some Modern Robinson Crusoes,"Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],131,"{'Shipwreck survival -- Juvenile fiction', 'Islands of the Pacific -- Juvenile fiction', 'Robinsonades', 'Castaways -- Juvenile fiction'}"
57612,PG61899,The Pirate Submarine,"Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],111,"{'Pirates -- Juvenile fiction', 'Sea stories', 'Submarines (Ships) -- Juvenile fiction'}"
50525,PG55513,"Sea Scouts All: How the ""Olivette"" was won","Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],66,"{'Sailboats -- Juvenile fiction', 'Sea Scouts -- Juvenile fiction', 'Sea stories', 'Adventure stories'}"
31313,PG38222,The Quest of the 'Golden Hope': A Seventeenth Century Story of Adventure,"Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],129,"{'Great Britain -- History -- James II, 1685-1688 -- Juvenile fiction', 'Pirates -- Juvenile fiction', 'Sea stories', 'Adventure stories'}"
53657,PG58336,Sea Scouts up-Channel,"Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],81,"{'Sailboats -- Juvenile fiction', 'Sea Scouts -- Juvenile fiction', 'Sea stories', 'Adventure stories'}"
43838,PG49496,The Scouts of Seal Island,"Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],130,"{'Boy Scouts -- Juvenile fiction', 'Adventure stories'}"
28136,PG35362,"Billy Barcroft, R.N.A.S.: A Story of the Great War","Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],131,"{'World War, 1914-1918 -- Aerial operations -- Juvenile fiction'}"
50359,PG55364,Under King Henry's Banners: A story of the days of Agincourt,"Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],140,"{'Agincourt, Battle of, Agincourt, France, 1415 -- Juvenile fiction', 'Great Britain -- History -- Henry V, 1413-1422 -- Juvenile fiction', 'Historical fiction'}"
66144,PG69612,The Sea Scouts of the Kestrel: The story of a cruise of adventure & pluck in a small yacht on the English Channel,"Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],151,"{'Yachts -- Juvenile fiction', 'Sea Scouts -- Juvenile fiction', 'Sea stories', 'Adventure stories'}"
69490,PG72673,Sinclair's luck : $b A story of adventure in East Africa,"Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],113,"{'Africa, East -- Juvenile fiction', 'Adventure stories'}"
51426,PG56325,"Sea Scouts Abroad: Further Adventures of the ""Olivette""","Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],138,"{'Sailboats -- Juvenile fiction', 'Sea Scouts -- Juvenile fiction', 'Sea stories', 'Adventure stories'}"
53059,PG57798,'Midst Arctic Perils: A Thrilling Story of Adventure in the Polar Regions,"Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],145,"{'Scientific expeditions -- Juvenile fiction', 'North Sea -- Juvenile fiction', 'Arctic regions -- Juvenile fiction', 'Sea stories'}"
45041,PG50578,A Sub. of the R.N.R.: A Story of the Great War,"Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],145,"{'World War, 1914-1918 -- Naval operations -- Submarine -- Juvenile fiction'}"
30870,PG37824,The Wireless Officer,"Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],103,"{'Spy stories', 'Sea stories', 'Telegraphers -- Juvenile fiction'}"
45267,PG50781,The Mystery Ship: A Story of the 'Q' Ships During the Great War,"Westerman, Percy F. (Percy Francis)",1876.0,1959.0,['en'],115,"{'World War, 1914-1918 -- Naval operations -- Juvenile fiction'}"
25191,PG32711,Disaster Revisited,"Marlowe, Stephen",1928.0,2008.0,['en'],96,"{'Science fiction', 'Short stories', 'Time travel -- Fiction'}"
62973,PG66723,"Stop, You're Killing Me!","Marlowe, Stephen",1928.0,2008.0,['en'],133,"{'Science fiction', 'Private investigators -- Fiction', 'Short stories', 'Inventors -- Fiction', 'Detectives -- Fiction', 'Time travel -- Fiction'}"
61133,PG65067,It's Raining Frogs!,"Marlowe, Stephen",1928.0,2008.0,['en'],110,"{'Science fiction', 'Fourth dimension -- Fiction', 'Spouses -- Fiction'}"
54015,PG58659,Resurrection Seven,"Marlowe, Stephen",1928.0,2008.0,['en'],78,"{'Space ships -- Fiction', 'Science fiction', 'Short stories', 'Space travelers -- Fiction'}"
54161,PG58790,A Cold Night for Crying,"Marlowe, Stephen",1928.0,2008.0,['en'],113,"{'War stories', 'Science fiction', 'Short stories', 'Psychological fiction'}"
62754,PG66526,No-Risk Planet,"Marlowe, Stephen",1928.0,2008.0,['en'],114,"{'Life insurance agents -- Fiction', 'Science fiction', 'Life on other planets -- Fiction', 'Short stories', 'Epistolary fiction'}"
18812,PG26966,A Place in the Sun,"Marlowe, Stephen",1928.0,2008.0,['en'],125,"{'Science fiction', 'Short stories', 'Mayhem, Johnny (Fictitious character) -- Fiction'}"
54089,PG58725,Quickie,"Marlowe, Stephen",1928.0,2008.0,['en'],171,"{'Marriage -- Fiction', 'Science fiction', 'Short stories', 'Outlaws -- Fiction', 'Man-woman relationships -- Fiction'}"
69303,PG72504,Finders keepers,"Marlowe, Stephen",1928.0,2008.0,['en'],77,"{'Science fiction', 'Short stories', 'Time travel -- Fiction'}"
63012,PG66759,We Run From the Hunted!,"Marlowe, Stephen",1928.0,2008.0,['en'],104,"{'Hunting stories', 'Science fiction', 'Short stories', 'Venus (Planet) -- Fiction'}"
62560,PG66351,Slaves to the Metal Horde,"Marlowe, Stephen",1928.0,2008.0,['en'],119,"{'Science fiction', 'Adventure stories', 'Robots -- Fiction', 'Epidemics -- Fiction', 'Apocalyptic fiction'}"
22607,PG30386,The One and the Many,"Marlowe, Stephen",1928.0,2008.0,['en'],74,"{'Science fiction', 'Short stories'}"
70404,PG73496,An eye for the ladies,"Marlowe, Stephen",1928.0,2008.0,['en'],139,"{'Runaway wives -- Fiction', 'Science fiction', 'Detective and mystery stories', 'Identity -- Fiction', 'Human-alien encounters -- Fiction', 'Short stories'}"
24549,PG32133,The Graveyard of Space,"Marlowe, Stephen",1928.0,2008.0,['en'],95,"{'Space flight -- Fiction', 'Science fiction', 'Short stories', 'Married people -- Fiction'}"
62887,PG66646,Es Percipi,"Marlowe, Stephen",1928.0,2008.0,['en'],107,"{'Science fiction', 'Diplomats -- Fiction', 'Identity -- Fiction', 'Human-alien encounters -- Fiction', 'Technology -- Fiction', 'Earth (Planet) -- Fiction'}"
54047,PG58688,Jungle in the Sky,"Marlowe, Stephen",1928.0,2008.0,['en'],73,{'Science fiction'}
62889,PG66648,Newshound,"Marlowe, Stephen",1928.0,2008.0,['en'],89,"{'Science fiction', 'Journalists -- Fiction'}"
61910,PG65767,Ride the Crepe Ring,"Marlowe, Stephen",1928.0,2008.0,['en'],111,"{'Tourists -- Fiction', 'Space ships -- Fiction', 'Science fiction', 'Saturn (Planet) -- Fiction', 'Mimas (Satellite) -- Fiction', 'Short stories'}"
24550,PG32134,The Dictator,"Marlowe, Stephen",1928.0,2008.0,['en'],114,"{'Science fiction', 'Short stories', 'Assassins -- Fiction'}"
25113,PG32641,Earthsmith,"Marlowe, Stephen",1928.0,2008.0,['en'],123,"{'Science fiction', 'Schools -- Fiction'}"
63086,PG66825,Forever We Die!,"Marlowe, Stephen",1928.0,2008.0,['en'],115,"{'Science fiction', 'Life on other planets -- Fiction', 'Adventure stories'}"
25389,PG32890,Home is Where You Left It,"Marlowe, Stephen",1928.0,2008.0,['en'],96,"{'Science fiction', 'Short stories', 'Space colonies -- Fiction'}"
61864,PG65725,Centauri Vengeance,"Marlowe, Stephen",1928.0,2008.0,['en'],93,"{'Science fiction', 'Short stories', 'Revenge -- Fiction'}"
67131,PG70549,Fugue,"Marlowe, Stephen",1928.0,2008.0,['en'],141,"{'Science fiction', 'Dreams -- Fiction', 'Revolutions -- Fiction', 'Mutation (Biology) -- Fiction', 'Interstellar travel -- Fiction'}"
62982,PG66731,Planet of Doom,"Marlowe, Stephen",1928.0,2008.0,['en'],94,"{'Journalists -- Fiction', 'Science fiction', 'Human-alien encounters -- Fiction', 'Life on other planets -- Fiction', 'Short stories'}"
21801,PG2965,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Volume 15: With Voltaire","Casanova, Giacomo",1725.0,1798.0,['en'],107,"{'Europe -- History -- 18th century -- Biography', 'Casanova, Giacomo, 1725-1798'}"
21690,PG2955,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Volume 05: Milan and Mantua","Casanova, Giacomo",1725.0,1798.0,['en'],147,"{'Europe -- History -- 18th century -- Biography', 'Casanova, Giacomo, 1725-1798'}"
21934,PG2977,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Volume 27: Expelled from Spain","Casanova, Giacomo",1725.0,1798.0,['en'],120,"{'Europe -- History -- 18th century -- Biography', 'Casanova, Giacomo, 1725-1798'}"
21812,PG2966,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Volume 16: Depart Switzerland","Casanova, Giacomo",1725.0,1798.0,['en'],139,"{'Europe -- History -- 18th century -- Biography', 'Casanova, Giacomo, 1725-1798'}"
21668,PG2953,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Volume 03: Military Career","Casanova, Giacomo",1725.0,1798.0,['en'],123,"{'Europe -- History -- 18th century -- Biography', 'Casanova, Giacomo, 1725-1798'}"
21701,PG2956,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Volume 06: Paris","Casanova, Giacomo",1725.0,1798.0,['en'],141,"{'Europe -- History -- 18th century -- Biography', 'Casanova, Giacomo, 1725-1798'}"
28211,PG3542,Widger's Quotations from the Project Gutenberg Editions of the Works of Jacques Casanova,"Casanova, Giacomo",1725.0,1798.0,['en'],79,{'Quotations'}
21912,PG2975,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Volume 25: Russia and Poland","Casanova, Giacomo",1725.0,1798.0,['en'],131,"{'Europe -- History -- 18th century -- Biography', 'Casanova, Giacomo, 1725-1798'}"
21901,PG2974,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Volume 24: London to Berlin","Casanova, Giacomo",1725.0,1798.0,['en'],107,"{'Europe -- History -- 18th century -- Biography', 'Casanova, Giacomo, 1725-1798'}"
21757,PG2961,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Volume 11: Paris and Holland","Casanova, Giacomo",1725.0,1798.0,['en'],99,"{'Europe -- History -- 18th century -- Biography', 'Casanova, Giacomo, 1725-1798'}"
21923,PG2976,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Volume 26: Spain","Casanova, Giacomo",1725.0,1798.0,['en'],105,"{'Europe -- History -- 18th century -- Biography', 'Casanova, Giacomo, 1725-1798'}"
21746,PG2960,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Volume 10: under the Leads","Casanova, Giacomo",1725.0,1798.0,['en'],133,"{'Europe -- History -- 18th century -- Biography', 'Casanova, Giacomo, 1725-1798'}"
21845,PG2969,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Volume 19: Back Again to Paris","Casanova, Giacomo",1725.0,1798.0,['en'],101,"{'Europe -- History -- 18th century -- Biography', 'Casanova, Giacomo, 1725-1798'}"
21834,PG2968,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Volume 18: Return to Naples","Casanova, Giacomo",1725.0,1798.0,['en'],104,"{'Europe -- History -- 18th century -- Biography', 'Casanova, Giacomo, 1725-1798'}"
21868,PG2971,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Volume 21: South of France","Casanova, Giacomo",1725.0,1798.0,['en'],132,"{'Europe -- History -- 18th century -- Biography', 'Casanova, Giacomo, 1725-1798'}"
32514,PG39303,"The Memoirs of Jacques Casanova de Seingalt, Vol. III (of VI), ""The Eternal Quest"": The First Complete and Unabridged English Translation, Illustrated with Old Engravings","Casanova, Giacomo",1725.0,1798.0,['en'],141,"{'Europe -- History -- 18th century -- Biography', 'Casanova, Giacomo, 1725-1798'}"
21712,PG2957,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Volume 07: Venice","Casanova, Giacomo",1725.0,1798.0,['en'],145,"{'Europe -- History -- 18th century -- Biography', 'Casanova, Giacomo, 1725-1798'}"
21857,PG2970,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Volume 20: Milan","Casanova, Giacomo",1725.0,1798.0,['en'],106,"{'Europe -- History -- 18th century -- Biography', 'Casanova, Giacomo, 1725-1798'}"
52941,PG57691,Index of the Project Gutenberg Memoirs of Casanova,"Casanova, Giacomo",1725.0,1798.0,['en'],104,"{'Indexes', 'Europe -- History -- 18th century -- Biography', 'Casanova, Giacomo, 1725-1798'}"
21679,PG2954,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Volume 04: Return to Venice","Casanova, Giacomo",1725.0,1798.0,['en'],89,"{'Europe -- History -- 18th century -- Biography', 'Casanova, Giacomo, 1725-1798'}"
72507,PG7538,Quotes and Images from the Memoirs of Jacques Casanova de Seingalt,"Casanova, Giacomo",1725.0,1798.0,['en'],189,{'Quotations'}
21723,PG2958,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Volume 08: Convent Affairs","Casanova, Giacomo",1725.0,1798.0,['en'],119,"{'Europe -- History -- 18th century -- Biography', 'Casanova, Giacomo, 1725-1798'}"
21823,PG2967,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Volume 17: Return to Italy","Casanova, Giacomo",1725.0,1798.0,['en'],111,"{'Europe -- History -- 18th century -- Biography', 'Casanova, Giacomo, 1725-1798'}"
21734,PG2959,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Volume 09: the False Nun","Casanova, Giacomo",1725.0,1798.0,['en'],139,"{'Europe -- History -- 18th century -- Biography', 'Casanova, Giacomo, 1725-1798'}"
21879,PG2972,"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Volume 22: to London","Casanova, Giacomo",1725.0,1798.0,['en'],121,"{'Europe -- History -- 18th century -- Biography', 'Casanova, Giacomo, 1725-1798'}"
71604,PG74576,When freemen shall stand,"Bond, Nelson S.",1908.0,2006.0,['en'],202,"{'United States -- Fiction', 'Science fiction', 'War stories', 'Venus (Planet) -- Fiction', 'World War, 1939-1945 -- Fiction', 'Time travel -- Fiction'}"
71339,PG74337,Horsesense Hank in the parallel worlds,"Bond, Nelson S.",1908.0,2006.0,['en'],169,"{'Science fiction', 'World War, 1939-1945 -- United States -- Fiction', 'Time travel -- Fiction'}"
71216,PG74226,Horsesense Hank does his bit,"Bond, Nelson S.",1908.0,2006.0,['en'],148,"{'Science fiction', 'Short stories', 'World War, 1939-1945 -- United States -- Fiction', 'Sabotage -- Fiction'}"
57999,PG62246,Colossus of Chaos,"Bond, Nelson S.",1908.0,2006.0,['en'],132,"{'Science fiction', 'Titan (Satellite) -- Fiction', 'Human-alien encounters -- Fiction', 'Adventure stories', 'Giants -- Fiction'}"
57769,PG62039,The Lorelei Death,"Bond, Nelson S.",1908.0,2006.0,['en'],108,"{'Space ships -- Fiction', 'Science fiction', 'Space pirates -- Fiction', 'Adventure stories'}"
57689,PG61968,The Ballad of Blaster Bill,"Bond, Nelson S.",1908.0,2006.0,['en'],140,"{'Humorous poetry', 'Science fiction poetry', 'Space ships -- Poetry'}"
57567,PG61858,Revolt on Io,"Bond, Nelson S.",1908.0,2006.0,['en'],130,"{'Space ships -- Fiction', 'Science fiction', 'Revolutionaries -- Fiction', 'Weapons -- Fiction', 'Io (Satellite) -- Fiction', 'Spies -- Fiction'}"
71217,PG74227,The scientific pioneer returns,"Bond, Nelson S.",1908.0,2006.0,['en'],192,"{'Space ships -- Fiction', 'Science fiction', 'Time travel -- Fiction'}"
57400,PG61707,Dictator of Time,"Bond, Nelson S.",1908.0,2006.0,['en'],90,"{'Science fiction', 'Time travel -- Fiction'}"
70993,PG74025,The judging of the priestess,"Bond, Nelson S.",1908.0,2006.0,['en'],163,"{'United States -- Fiction', 'Science fiction', 'War stories', 'Sex role -- Fiction', 'Apocalyptic fiction', 'Regression (Civilization) -- Fiction'}"
57532,PG61826,Beyond Light,"Bond, Nelson S.",1908.0,2006.0,['en'],104,"{'Science fiction', 'Human-alien encounters -- Fiction', 'Short stories', 'Venus (Planet) -- Fiction', 'Engineers -- Fiction', 'Man-woman relationships -- Fiction'}"
71118,PG74138,The love song of Lancelot Biggs,"Bond, Nelson S.",1908.0,2006.0,['en'],151,"{'Iapetus (Satellite) -- Fiction', 'Space ships -- Fiction', 'Science fiction', 'Short stories', 'Plants -- Fiction'}"
71509,PG74490,Gods of the jungle,"Bond, Nelson S.",1908.0,2006.0,['en'],265,"{'Science fiction', 'World War, 1939-1945 -- Fiction', 'Angkor Wat (Angkor) -- Fiction', 'Time travel -- Fiction'}"
58890,PG63048,Wanderers of the Wolf-Moon,"Bond, Nelson S.",1908.0,2006.0,['en'],76,"{'Science fiction', 'Survival -- Fiction', 'Titan (Satellite) -- Fiction', 'Adventure stories'}"
58278,PG62498,Castaways of Eros,"Bond, Nelson S.",1908.0,2006.0,['en'],97,"{'Eros (Asteroid) -- Fiction', 'Science fiction', 'Interpersonal conflict -- Fiction', 'Space colonies -- Fiction'}"
